,qid1,qid2,question1,question2,is_duplicate
5630,57959,67941,How to start investing for an immigrant?,Scam or Real: A woman from Facebook apparently needs my bank account to send money,0
5631,1063,14463,"Can someone explain a stock's ""bid"" vs. ""ask"" price relative to ""current"" price?",Meaning of capital gain distribution,0
5632,55156,91969,Why do car rental companies prefer/require credit over debit cards?,RSI formula doubts,0
5633,7714,95057,"How can I make ""four equal"" quarterly tax payments when I don't know what my income will be?","I am Indian Resident, and would like to gift my daughter who is PIO as well as US Citizen now",0
5634,59071,79243,What evidence that reporting a small utilization (vs no utilization) leads to a better credit rating?,"Is there a ""catch"" on my ""increased credit limit""?",0
5635,1012,61860,Is there a free online credit report service in Canada?,"21 years old and saved up $20,000 from working. What should I do with it?",0
5636,109461,90978,Sold a bullish vertical credit spread and was assigned early. Need information about a margin charge,Does my tax return need to report cryptocoins that I have received as donations?,0
5637,22728,98139,"401(k) plan/investment fees: Are they the expense ratios, or something else as well?",Is it legal to “mine” dividends?,0
5638,114522,64491,"Donation via text message, does all (or most) of the money go to the charity?",Is it ever a good idea to close credit cards?,0
5639,105178,61994,Can an American birth certificate be redeemed for money?,Interest Rate vs. Annual Percentage Yield (APY),0
5640,13998,23337,Deposit money to credit card,"How do brokers handle ""hidden"" stock orders?",0
5641,22348,9715,How to quickly track daily cash expenses that don't come with a receipt?,Is there a fee if you used your debit card as credit card?,0
5642,50509,98487,"Is it a scam if the person only wants to deposit into my account, not make a withdrawal?",Can non-accredited investor remain as a shareholder in private company?,0
5643,10796,115251,"Daily interest calculation combined with monthly compounding: Why do banks do this, and how-to in Excel?",Are banks discontinuing single-use virtual credit card numbers (like BofA's ShopSafe)?,0
5644,33519,41649,Should you always rollover a 401k to a personal IRA after leaving a company?,Does mechanically disabling payWave/PayPass by punching a hole formally invalidate the card?,0
5645,1465,1793,What typically happens to unvested stock during an acquisition?,Is inflation a good or bad thing? Why do governments want some inflation?,0
5646,15938,86009,Investment Club - Legal Steps,"What options do I have at 26 years old, with 1.2 million USD?",0
5647,24410,81243,Ways to save for child's college education where one need not commit to set contributions?,"Should there be a copay after ""out-of-pocket maximum""",0
5648,106327,64491,Managing investments for multiple goals,Is it ever a good idea to close credit cards?,0
5649,23669,50148,Which is a better method for keeping my credit utilization low: spending less or getting a credit limit raise?,Best starting options to invest for retirement without a 401k,0
5650,111026,24258,do I need to send my online access information if someone is depositing money into my account is this a scam?,"If I buy a share from myself at a higher price, will that drive the price up so I can sell all my shares the higher price?",0
5651,106327,2762,Managing investments for multiple goals,How do I know when I am financially stable/ready to move out on my own?,0
5652,28861,80890,Where to categorize crypto-currencies,Paid with HSA received cash back,0
5653,10796,13960,"Daily interest calculation combined with monthly compounding: Why do banks do this, and how-to in Excel?","If I'm audited, will the accountant who prepared my taxes charge me an additional fee to handle the audit?",0
5654,38695,78478,found a 1994 uncashed profit sharing retirement plan check,How to calculate Two-Earners Worksheet mid-year for W4,0
5655,43303,68110,How to get reimbursement of the wrong taxes collected by IRS?,I received $1000 and was asked to send it back. How was this scam meant to work?,0
5656,50509,96946,"Is it a scam if the person only wants to deposit into my account, not make a withdrawal?",Obtaining a cashier's check from an international airport,0
5657,23073,81985,Is writing out the entire spelling of the cents on a check acceptable?,How can a REIT fund grow when it has to distribute 90 of their taxable income?,0
5658,5525,8959,What are the rules on overfunding a 529 college savings account?,"Why is short-selling considered more ""advanced"" than a simple buy?",0
5659,22928,951,Why do mutual funds and ETFs in the U.S. not capitalize dividends?,"Hearing much about Dave Ramsey. Which of his works is best in describing his ""philosophy"" about money?",0
5660,47446,60934,how do you verify your household budget?,Are there any tax-advantaged retirement plans I can use if I'm a grad student with only stipend/fellowship income?,0
5661,58661,75347,How big is the tax penalty for a dual income couple?,What's the point of a chargeback when they just ask the merchant whether they owe money to the buyer?,0
5662,84647,97274,How does reporting AMT for shares later sold as long-term cap gain work?,Sugar daddy wants my online banking login info to make deposits — is it a scam?,0
5663,115,13625,Are travel point / reward credit cards worth the hassle and cost?,Should I try to negotiate a signing bonus?,0
5664,107561,1625,"Should I take advantage of ""interest-free"" credit when buying something?","Best way to start investing, for a young person just starting their career?",0
5665,14954,23311,Would depositing large cash amounts cause problems?,Why do interest rates increase or decrease?,0
5666,15156,49654,How do exchanges match limit orders?,Where to Park Proceeds from House Sale for 2-5 Years?,0
5667,116252,66318,How do you link two checking accounts from two different banks in two different countries?,"Why are 30-year mortgages seen as unwise, if you can pay off the loan in a shorter period of time anyway?",0
5668,115423,66306,How vulnerable are my investments to broker bankruptcy? Portability of investments and transfer costs?,Bank Deposit Scam,0
5669,52449,77621,What is the HSA contribution limit when you are only enrolled in HDHP for part of the year?,Are multiple hard inquiries for a specific loan type okay?,0
5670,14522,69165,Multiple mortgage pre-approvals and effects on credit score,Scamming a scammer?,0
5671,63893,826,How should I begin investing real money as a student?,How can I profit on the Chinese Real-Estate Bubble?,0
5672,23839,54920,How does order matching happen in stock exchanges?,Further Understanding of Wash Sale Rules,0
5673,74475,96383,What to Look for in ETF,GnuCash/Finance::Quote not working for Vanguard funds,0
5674,109535,81966,Does selling shares within 30 days of purchase count as a wash sale?,Are there any more or less tax-efficient assets in Germany?,0
5675,101399,39,"Is it a good idea, to buy a flat with a loan, whilst using the rent to pay it off?","I've often heard of the ""snowball"" method for paying off credit card debt. How does it work?",0
5676,109106,70268,Tax on inherited property,A friend wants to use my account for a wire transfer. Is this a scam or is it legitimate?,0
5677,13331,55615,MICR and self-printed check acceptance requirements at Federal Credit Unions?,"When buying a property without using a realtor as a buyers agent, can you build a discount of the buyer's agent commission into the contract?",0
5678,774,89103,"What is the difference between ""good debt"" vs. ""bad debt""?",Does GOP tax reform bill require selling earliest shares first?,0
5679,4992,72383,Quit my job: What can/should I do with funds in previous employer's 401(k) plan?,"Extra cash - go towards mortgage, or stock?",0
5680,116283,16992,How can I get a tax benefit from making COBRA payments?,First time investor and online brokerage accounts,0
5681,10034,51976,Some questions about investing,"If a stock doesn't pay dividends, then why is the stock worth anything?",0
5682,27540,81440,"Myth, or not: If using a secured card to build credit, paying off in part each month has more benefit than paying in full?","Double-entry bookkeeping: When selling an asset, does the money come from, Equity or Income?",0
5683,68110,8451,I received $1000 and was asked to send it back. How was this scam meant to work?,Should I set up a family trust?,0
5684,116572,6778,VAT on quote misleading?,Where can I invest for the Short Term and protect against Inflation?,0
5685,24988,2501,Taking a car loan vs cash and effect on credit score,Is taking a lump sum from a lottery or other prize always preferable to taking the payment plan?,0
5686,86134,90347,Tax on money withdrawn from Roth 401(k) and Roth IRA when living outside the United States and over 59.5-year-old,Low income level investing - most promising option to start out?,0
5687,27009,7619,Does paying off a car loan increase or reduce a persons credit score?,How safe will Roth IRAs/401(k)s be going forward re: US's deteriorating fiscal position?,0
5688,52449,5878,What is the HSA contribution limit when you are only enrolled in HDHP for part of the year?,Are PINs always needed for paying with card?,0
5689,38823,48712,Why buying an inverse ETF does not give same results as shorting the ETF,Purchasing ETFs when (pretty much) everything else is maxed out,0
5690,21348,83692,Do I have to spend money with my credit card to increase my credit score?,Why do I need an emergency fund if I already have investments?,0
5691,63263,6799,Clarifying what a Roth IRA is and common questions,"How can I determine which is right for me, RRSP or TFSA, if any at all?",0
5692,3403,76141,What are a few sites that make it easy to invest in high interest rate mutual funds?,Should I dollar cost average my 401K roll over?,0
5693,55495,85314,How to rescue my money from negative interest?,Are my income tax and national insurance deductions correct?,0
5694,12012,88177,Would it make sense to buy a rental property as an LLC and not in my own name?,How much tax will be due on my earned income and capital gains?,0
5695,108477,25068,Why does the iShares EEM ETF have a higher expense ratio than similar ETFs like VWO?,Is it possible for the average person to profit on the stock market?,0
5696,106342,41885,Selling property before 7 years is a loss of money?,How can I determine which stores are regarded as supermarkets for a rewards credit card?,0
5697,55405,95525,What is insider trading exactly?,Mortage gift loose repayment,0
5698,32163,48775,Extra revenue for retiree receiving a basic public pension,What is the formula for loan payoff with daily compounded interest and monthly payment?,0
5699,81998,83955,Buying points on a mortgage,Currently sole owner of a property. My girlfriend is looking to move in with me and is offering to pay 'rent'. Am I at risk here?,0
5700,28569,7800,"Bid-Ask at market open, which comes first?",Why would a company care about the price of its own shares in the stock market?,0
5701,72974,81563,Borrowing money from 401k retirement plan to pay credit card bills?,"Understanding bond margin, carry trade fundamentals",0
5702,110946,47856,Fidelity 401(k) investment,Oversimplify it for me: the correct order of investing,0
5703,24459,87830,Do my parents need to purchase long-term care insurance?,Transferring Money from India,0
5704,10436,41702,Do I need to own all the funds my target-date funds owns to mimic it?,Is it true that as long as you are on a TN visa you have to file taxes in Canada as residents?,0
5705,41679,74586,Construction loans - when do payments begin?,Will closing a credit card with an annual fee affect my credit score?,0
5706,29908,91246,HELOC with no first mortgage (for liquidity--no plans to spend it),Student loans and credit score,0
5707,13299,8134,What is a good rental yield?,"What ETF best tracks the price of gasoline, or else crude oil?",0
5708,80387,81084,How to sell a stock in a crashing market?,"Is it accurate to say that if I was to trade something, my probability of success can't be worse than random?",0
5709,104186,29961,Is a technical Masters degree in a high-paying employable field worth it?,Can I transfer money from an NRE account to a USA checking account?,0
5710,10308,359,Should you always max out contributions to your 401k?,How can one get their FICO/credit scores for free? (really free),0
5711,110553,116555,"UK global consultant, living and working in different EU countries",How much money would I need to feel secure in my job?,0
5712,17028,7800,Starting off as an investor,Why would a company care about the price of its own shares in the stock market?,0
5713,44508,93454,"Theoretically, if I bought more than 50 of a company's stocks, will I own the company?",Why don’t index-tracking mutual funds corner themselves?,0
5714,14640,79065,Credit score impact of shopping around to get the best home loan?,What happens to people without any retirement savings?,0
5715,115,56889,Are travel point / reward credit cards worth the hassle and cost?,"Why compare asset performance using returns, instead of using change factors?",0
5716,100035,57991,Money Laundering? Scam?,What sorts of accounts would handle a person's Powerball jackpot winnings?,0
5717,16897,24028,"What does ""more buyers than sellers"" in technical analysis of stocks actually mean?",How do I get my passport back from the IRS?,0
5718,30661,35453,Should I negotiate a lower salary to be placed in a lower tax bracket?,"In double entry accounting, as an employee, how do I enter expenses?",0
5719,107058,43272,"I believe this to be fraud — hired, then asked to cash check and send cash as Bitcoin",Should I write off my time invested in developing a business,0
5720,21970,70158,"In a quote-driven market, how do market makers figure out bid/ask prices and bid/ask sizes?",How should my brother and I structure our real estate purchase?,0
5721,20820,81777,Entropay Legitimacy and Validity,National insurance shortfall after living in Germany,0
5722,100709,54844,How to get money back I lent my sister?,I'm 18. How to build good monthly income at my 20's?,0
5723,2891,70676,What factors should I take into account when deciding how much of my 401(k) contribution should go into my Roth 401(k)?,Are Certificates of Deposit worth it compared to investing in the stock market?,0
5724,106666,1681,How can I calculate the ROI of an investment from its cash flow?,How can I fix a mistake I made on my income tax filing? [US],0
5725,106128,28861,Unknown 3rd party asking for first 6 & last 4 digits of my CC,Where to categorize crypto-currencies,0
5726,18791,77374,Can limits be placed by a merchant on which currency notes are accepted as legal tender?,"RSU taxation: when am I taxed, and how much?",0
5727,108485,75054,Is it safe ? Is it scam or real?,Why should I choose a business checking account instead of a personal account?,0
5728,116920,75608,What is a deductible?,Do I have to pay a Health Care Tax Penalty for my F-1 spouse?,0
5729,17186,84078,Why do people buy stocks that pay no dividend?,Is gold subject to inflation?,0
5730,14081,27556,Comparing Life Insurance Proposals,"Should I prioritize paying down my higher interest debt over building an emergency fund, or vice-versa?",0
5731,45540,80639,A record of deposits for Roth IRA?,Making up National Insurance shortfall when working abroad,0
5732,14859,93276,Is physical gold inflation-proof?,"IRA - Back Door Conversion, Tax Filling - 1040, 8606 and 1099R",0
5733,114696,90418,What can I actually do with a high credit score?,Help required on equity share setting up a cohabitation agreement (UK),0
5734,41822,57610,Why is deposit interest rate in the same currency different from country to country?,Most effective Fundamental Analysis indicators for market entry,0
5735,59243,91402,How much does credit score matter?,Are social/responsible stock funds pointless?,0
5736,106954,7598,Why don't investors in negative-yielding government bonds put money in positive-yielding government bonds instead?,Can I withdraw Roth 401k contributions penalty-free before age 59.5?,0
5737,269,55024,Should I have an RRSP on top of a pension?,Transferring money from Foreign Account to NRO Account in india - is it taxable?,0
5738,107003,47303,"How do scammers retract money, while you can’t?",How do I correct an HSA distribution when I was refunded by a health provider?,0
5739,113028,75390,somone ask to borrow account,"If I earned less than $10 in interest from my bank account, do I need to report it on my taxes?",0
5740,103144,59243,Can I contribute to an HSA after HDHP coverage ends mid year,How much does credit score matter?,0
5741,15218,48633,Is it safe to give out one's bank account number?,Why is it in a company’s interest to have high stock prices?,0
5742,105542,7655,Does AMT for incentive stock option exercise affect cost basis?,American credit card with a foreign billing address?,0
5743,64635,80899,"If you cut dollar bills in half and then put them back together, are they still valid?",Are ETFs unaffected by volume of people trading it?,0
5744,23311,4388,Why do interest rates increase or decrease?,What does it mean to run my debit card as credit?,0
5745,15051,47224,Sales Tax: Rounded Then Totaled or Totaled Then Rounded?,"Double entry accounting: as an employee, how do I enter expenses in foreign currency?",0
5746,112336,23994,Why would one buy a bond with negative rate?,"In double entry accounting, how does income become equity?",0
5747,15650,62898,Optimal way to use a credit card to build better credit?,Moving 401k balance into self-directed IRA,0
5748,22829,97619,Why would you not want to rollover a previous employer's 401(k) when changing jobs?,Getting married but avoiding joint income claims,0
5749,40190,85748,In the UK what are citizens legally obliged to do (in order to not be fined),Why do financial planners say to pay extra to your mortgage?,0
5750,105228,1063,Roth 403b vs Roth IRA,"Can someone explain a stock's ""bid"" vs. ""ask"" price relative to ""current"" price?",0
5751,12258,59123,Why is a stock that pays a dividend preferrable to one that doesn't?,How can credit card companies offer a cash back program?,0
5752,115329,44249,"Erroneously used child's birth instead of loss of insurance as QLE, double paid insurance for same month","What should a 21 year old do with £60,000 ($91,356 USD) inheritance?",0
5753,23285,83708,Qualifying income for Roth IRA for a child?,What emergencies could justify a highly liquid emergency fund?,0
5754,39274,66085,What is the easiest way to open a foreign Bank Account?,Is it a good idea to scrape away my credit card's cvv code?,0
5755,2075,30583,"In general, is it financially better to buy or to rent a house?",What gives non-dividend stocks value to purchasers?,0
5756,102424,6409,Maintaining US account as EU citizen abroad,"If I am Indian citizen residing in US and earning there, do I have to pay taxes to India?",0
5757,15619,57144,How can I use my low credit card rate to save interest on my student loan payments?,Is eliminating debt smart when considering a home purchase?,0
5758,56807,9658,When are funds available for a withdraw or to trade after a Futures /ES Emini contract? T+3 settlement,Ways to avoid being labeled a pattern day trader,0
5759,36197,75354,Investing in low cost index fund -- does the timing matter?,What is a good (or even possible) option for a car loan for me?,0
5760,55808,89901,What can I do to passively generate income?,"529 College Savings Plans - How flexible is it, and can I withdraw (and pay taxes) if unused?",0
5761,109657,7800,Student loan tax deductions when married filing jointly in United States,Why would a company care about the price of its own shares in the stock market?,0
5762,10841,86763,How bad would maxing out my credit card once a year affect my score,"Best price or exact match, How market order would be matched when all are limit orders?",0
5763,45801,67355,Tax consequences of working for US company from India,Are credit cards not viewed as credit until you miss one payment?,0
5764,104857,6160,"When I shop for a direct lender, will the credit checks that they may do be bad for my credit rating?","In a house with shared ownership, if one person moves out and the other assumes mortgage, how do we determine who owns what share in the end?",0
5765,115682,74697,Am I being scammed (by a sugar daddy)?,What is the rough estimate of salary value for a taxpayer to pay AMT?,0
5766,111718,48073,Is a stop-limit sell order executed purely on a first come first served basis?,"Why would anyone want to pay off their debts in a way other than ""highest interest"" first?",0
5767,30759,72451,Saving for retirement without employer sponsored plan,Any reason to use PayPal to buy on eBay if I'm using a Virtual Credit Card Number?,0
5768,11877,32202,Can I contribute to both a solo 401k and a regular 401k in the same year?,How are the Dow 30 chosen?,0
5769,16775,78698,How can I avoid international wire fees or currency transfer fees?,How would I set up an account in GNUCash to track savings and coupons,0
5770,6374,80702,How do I look for private limited partnership investment opportunities? (Or should I?),ADR vs Ordinary shares,0
5771,7368,81074,"If a country can just print money, is global debt between countries real?","How should I prioritize my emergency fund, down payment, and retirement?",0
5772,1063,109878,"Can someone explain a stock's ""bid"" vs. ""ask"" price relative to ""current"" price?",Suppose leased car is totalled: what are financial implications?,0
5773,12539,98806,What effect does a company's earnings have on the price of its stock?,How can I get a home equity loan on a manufactured home?,0
5774,22829,73694,Why would you not want to rollover a previous employer's 401(k) when changing jobs?,How much percent will Wikipedia receive from small donations done via paypal?,0
5775,21713,24128,Is candlestick charting an effective trading tool in timing the markets?,How do I calculate sales tax to many items?,0
5776,115408,24338,Is it safe to give credit card first 6 numbers+ last 4 over email?,Gift Tax owed on the transfer of a Home Equity Loan,0
5777,29440,6217,Do I include small amounts of interest on my taxes if they didn't send a 1099-INT?,What should I be aware of as a young investor?,0
5778,3875,77759,How can I purchase Skype stock during the IPO?,"Can I get a dividend ""free lunch"" by buying a stock just before the ex-dividend date and selling it immediately after?",0
5779,47441,76517,Is there any law prohibiting the use of a home made check?,Sell home to buy another home for cash,0
5780,14463,99290,Meaning of capital gain distribution,I am 21 years old and I wish to invest my $15.000 of savings but don't know how to,0
5781,110554,74769,How do U.S. stock exchanges specifically account for dividends and ex-dividend dates?,What happens to my stock when a company I invested in gets bought by another company?,0
5782,3792,79143,What should I do with my paper financial documents?,Does closing car loan lower credit score?,0
5783,57194,59243,What is the required taxation if a website is programmed in the Netherlands and the customer resided within the USA?,How much does credit score matter?,0
5784,50148,84068,Best starting options to invest for retirement without a 401k,Tax and financial implications of sharing my apartment with my partner,0
5785,107658,6703,Paying off credit card from savings or keep and contine with current credit balance,Convert Traditional IRA to Roth IRA when income limits are not satisfied by Roth IRA?,0
5786,32244,75709,What constitutes illegal insider trading?,"Does having multiple credit cards contribute to ""credit mix""?",0
5787,101837,70193,How do I equally disburse appreciating assets over a fixed timeframe?,Would I make more if paid weekly instead of monthly?,0
5788,116888,73861,Paying USD 1000 towards the principal on my mortgage,How to Create Personal Balance Sheet and Budget Plan for Several Accounts,0
5789,33697,8726,Return a Roth IRA distribution,How can I have someone deposit a check for me?,0
5790,5370,5664,Sending money from Canada to the US,How should I go about investing/saving for my children's college education?,0
5791,111915,33693,Rise in share price,Does a post-dated check have any *valid* use for delaying payment?,0
5792,44035,842,How do banks calculate interst on savings account,"Started new job. Rollover previous employer 401k to new 401k, IRA or Roth IRA?",0
5793,43473,91100,Need something more basic than a financial advisor or planner,Do I need to remortgage to get rid of PMI?,0
5794,110300,89699,"As a fresh graduate, should I get my first credit card?",Can I recover employer-paid health insurance premiums erroneously reported as imputed income?,0
5795,16811,79934,Closing a credit card with an annual fee without hurting credit score?,Why would a site such as Craigslist not accept pre-paid debit cards?,0
5796,26387,60996,What can I do when the trading price of a stock or ETF I want to buy is too high?,Money transfer from India to USA,0
5797,79755,88688,"Should I sell a 2nd home, or rent it out?",Can I reimburse myself from HSA over 2 plan years?,0
5798,117242,35930,"Why do investors pay trillions for minority stakes in companies, when their only potential payback is modest uncertain dividends?","Is it okay to be married, 30 years old and have no retirement?",0
5799,104950,1176,How can I prepare for my US student debt?,Why should I invest my money in a life insurance policy?,0
5800,87366,8918,Old collection keeps resurfacing on my credit,Should I wait a few days to sell ESPP Stock?,0
5801,41311,74999,Is there any special meaning when the market price for a stock exactly equals ask or bid?,"What is the rationale behind an FSA being ""Use it or Lose it""?",0
5802,8451,9625,Should I set up a family trust?,How can a person protect his savings against a country default?,0
5803,1528,29602,What is the difference between Interest Rate and APY?,"If I own x of company A, and A buys company B, do I own x of B?",0
5804,1021,93569,What are the benefits and downsides to an LLC vs. Sole Proprietorship vs. Individiual?,How do I improve my ability to get loans to use as leverage for my business?,0
5805,5450,70753,How to correct a mistake made when writing a check?,What Kind of investments should a new person in money should start with first?,0
5806,20315,66887,How can I build up my credit history when I have nearly none,Is there any kind/type of bank accounts that does not show me the transaction history of my account?,0
5807,3196,99857,Can a merchant charge you more in the US if you want to use a credit card?,Can a casual investor effectively predict the direction of the stock market?,0
5808,22758,83,Does the Fed keeping interest rates low stimulate investment in the stock market and other investments?,Is there a good rule of thumb for how much I should have set aside as emergency cash?,0
5809,114824,8189,Reasons for country-local investment,"If banks offer a fixed rate lower than the variable rate, is that an indication interest rates may head down?",0
5810,27859,78697,Is compounding interest on investments a myth?,Diversification for large bond investments,0
5811,116606,38917,Cancelling a wire transfer to an intermediary bank,Withdrawing HSA excess contributions?,0
5812,119,1224,What are the pitfalls of loaning money to friends or family? Is there a right way to do it?,"Ontario harmonized sales tax (HST) transition benefit rebate cheques / OSTTB: Who, when, how much?",0
5813,22348,96998,How to quickly track daily cash expenses that don't come with a receipt?,How can I tell if an ETF is expensive?,0
5814,109422,36393,Can I take my name out of a car loan?,How to resolve imbalances and orphan transactions in Gnucash?,0
5815,111996,36689,what is the possibility of USA having negative interest rate,What to do with a distribution as a young person?,0
5816,104426,57860,Someone wants to pay off my credit card bills. Am I being scammed?,Can I place a stock limit order to buy above the current price? Can I place a stock limit order to sell below the current price?,0
5817,32145,59185,Investment options in Australia,Using a Roth IRA instead of a college savings account,0
5818,103610,13372,Car title ownership,What if I received a check with two different amounts written on it (words vs. number)?,0
5819,100206,89580,Stop credit card payments for unstoppable auto renewal?,Tax filing for status change - from nonresident F1 to resident H1-B,0
5820,3784,99686,How do I find quality Wind power / renewable energy mutual funds?,Can I qualify for the foreign earned income exclusion if I am employed by a US based company?,0
5821,30465,8698,"What's the difference between a certified check, a cashier's check, a money order, and a bank draft?",Do I really need to send my US tax return via certified mail?,0
5822,10128,49116,Guidance: New to stock market thing,How do I withdraw all money from my HSA account as a non-resident?,0
5823,10112,64491,Do you micro-manage index fund purchases to a particular day of the month?,Is it ever a good idea to close credit cards?,0
5824,66154,83495,How are the best way to make and save money at 22 years old,What does an x inflation rate actually mean?,0
5825,67466,99277,Advice For an 18 Year Old,Saving / investing before I buy a home with an unknown investment horizon,0
5826,102099,46150,Open an HSA at another bank and transfer even if I am not qualified to contribute?,How does a bank determine when to report you to Credit Bureaus when added as an Authorized User on a Credit Card?,0
5827,74082,86134,I have a 3 month emergency fund. What should I aim to increase it to?,Tax on money withdrawn from Roth 401(k) and Roth IRA when living outside the United States and over 59.5-year-old,0
5828,72982,76329,Is it possible to influence a company's actions by buying stock?,"What would be better, a debit card or a credit card for ATM withdrawls in Canada?",0
5829,15666,22829,Is there such thing as a Checking account requiring pre-approval / white-list?,Why would you not want to rollover a previous employer's 401(k) when changing jobs?,0
5830,24451,6809,"Is a ""total stock market"" index fund diverse enough alone?",Does an Executed Limit Order Imply a Spot Price?,0
5831,1385,27232,Why does demand for stock rise when a company appears to have high future value?,Why initial mortgage payments go towards the interest and not principal?,0
5832,19124,85768,Over how much time should I dollar-cost-average my bonus from cash into mutual funds?,Should I open a Roth IRA or invest in the S&P 500?,0
5833,100075,12012,Very basic question regarding taxes,Would it make sense to buy a rental property as an LLC and not in my own name?,0
5834,100292,48993,A new employer I met over the internet wants me to open a bank account and do money transfers. Is this a scam?,"How much house can I afford, waiting around 3 years or so",0
5835,26830,67157,"Which index fund or ETF should I buy, assuming my money is at a specific company?",Does receiving a 1099-MISC require one to file a tax return even if he normally would not be required to file?,0
5836,19035,2525,"F1 student, as a non-resident, filing married separate tax return with US Citizen wife",Should I pay off my student loan before buying a house?,0
5837,71999,77621,Sell everything before unlikely event with major downside?,Are multiple hard inquiries for a specific loan type okay?,0
5838,10110,10796,"Will U.S. downgrade actually help large, financially sound corporations?","Daily interest calculation combined with monthly compounding: Why do banks do this, and how-to in Excel?",0
5839,11254,41798,"Should I pay off my 50K of student loans as quickly as possible, or steadily? Why?",mortgage vs car loan vs invest extra cash?,0
5840,108711,580,For how long do you need to commit to staying in one city to make purchasing a piece of real estate worth it?,How can I minimize losses on an upside down mortgage for a condo I no longer live in?,0
5841,21022,90630,How can I calculate the number of deductions I should use?,Investment strategy in index funds during the start of the bear market,0
5842,39757,55526,send money from US to India in parent's saving a/c,Will paying off an old $8 collection hurt my credit?,0
5843,88688,94663,Can I reimburse myself from HSA over 2 plan years?,If I’m beneficiary on a life insurance policy can gamy make me share it,0
5844,57718,7647,Should I overpay to end a fixed-rate mortgage early?,"What is my next step with investing, given a signing bonus of restricted stock units?",0
5845,107135,25060,Paying someone to give me money,"Should I attempt to consolidate my own debt, or hire a professional? (Are there caveats to consolidating your own debt?)",0
5846,62353,8744,"Co-Signed an auto loan with my ex, help",How does giving to charity work?,0
5847,54266,73705,"Should I pay off my mortgage, begin retirement savings, or build my emergency fund?",Is there any reason to turn down a pre-qualified credit card offer?,0
5848,50107,83,What special considerations need to be made for a US citizen who wishes to purchase a house in Canada?,Is there a good rule of thumb for how much I should have set aside as emergency cash?,0
5849,55692,73926,Dual coverage and HSAs,"For a large cash deposit, do you have to answer where it came from?",0
5850,43703,76628,How to know if buying a house is a good investment?,Are there any dangers in publicly sharing my personal finance data?,0
5851,111352,12061,Learn fundamental Analysis (example),"Buying an option in the money, at the money, or out of the money",0
5852,69736,92009,Forwarding a received international wire without gifting,the annual limit for my 401k is $500 - what can i do?,0
5853,63166,80736,"Have a simple LLC but want to file taxes as s-corp, can I do taxes on my own?",Can I negotiate job salary after mentioning my desired range over phone with recruiter?,0
5854,107874,1279,Should I use a zero-interest credit card for a large one-time purchase?,Do gift cards expire? Does a gift certificate's value depreciate? How long can I keep them for?,0
5855,16549,66450,How do I avoid paying for an item that I was refunded for on a credit card when the payment due date is coming up?,Is this investment opportunity problematic?,0
5856,116386,50446,Wire transfer to an intermediary bank account,Are traditional IRAs worse than taxable brokerage accounts at high incomes?,0
5857,108019,836,"Can I roll over 401k without leaving job, into personal IRA","What are some examples of ""fixed income"" investments?",0
5858,11824,13331,International Bank Account Only For USD For Student,MICR and self-printed check acceptance requirements at Federal Credit Unions?,0
5859,106953,115899,How does ownership in fractional shares work?,calculate equivalent yearly interst rate on house purchased with a mortgage,0
5860,100880,95116,Can I contribute deductible money to a traditional IRA if I left my job before maxing out my 401(k) for the year?,Which is better -to save money or pay down debt?,0
5861,47134,88913,Start Investing - France,Handling multiple currencies in GnuCash,0
5862,112805,18231,"Mother wants me to ""be a consultant"" for her as way to save on income tax","Pros & cons of buying gold directly vs. investing in a gold ETF like GLD, IAU, SGOL?",0
5863,22344,95231,"Can a trade happen ""in between"" the bid and ask price?",Can a student on an F1 Visa day trade US stocks?,0
5864,14954,8204,Would depositing large cash amounts cause problems?,How do I factor dividends and yield into the performance of a security?,0
5865,79801,97535,Can a limit order be fullfilled with a better price than offered?,Someone wants to send me cash by DHL. How's this scam supposed to work?,0
5866,77621,79143,Are multiple hard inquiries for a specific loan type okay?,Does closing car loan lower credit score?,0
5867,38796,89861,Renting Out A Spare Room UK,How far removed from source does one need to be to avoid Insider Trading?,0
5868,23867,60390,Where can I buy bonds and other securities other than stocks?,What's the point of tax tables?,0
5869,1625,27978,"Best way to start investing, for a young person just starting their career?",Why online brokerages sometimes allow free ETF buying,0
5870,34018,4087,Can I cash in a ripped bill?,Should I really pay off my entire credit card balance each month or should I maintain some balance?,0
5871,114531,117440,Remote job asking me for holder name bank name email address and phone number associated with bank account,"US: What's the official reasoning behind ""stepped-up basis"" when selling inherited property?",0
5872,3046,46183,At what age should I consider buying long term care insurance?,How Is the Price of a Stock Determined?,0
5873,109799,59243,Is freezing my credit card as a form of spending control a bad idea?,How much does credit score matter?,0
5874,108014,8189,Credit card limit,"If banks offer a fixed rate lower than the variable rate, is that an indication interest rates may head down?",0
5875,2911,85148,How does one effectively negotiate rent?,How will my income tax vary throughout a year where my income fluctuated,0
5876,48993,91559,"How much house can I afford, waiting around 3 years or so",Is there a limit of how much one can get wired to a US bank account from another bank account in a foreign country?,0
5877,37640,44156,What's the catch in investing in real estate for rent?,What is the relation between the price of crude and the corresponding ETF,0
5878,39924,41311,Difference in Interest Calculations Using Loan Calculator,Is there any special meaning when the market price for a stock exactly equals ask or bid?,0
5879,56553,57063,"My girlfriend has never owned a house, I have, can she get a help to buy isa?",How are unmarketable market orders (other side of the order book is empty) matched with incoming orders?,0
